id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
21984139,16025677,Manhattan,Hell's Kitchen,40.769,-73.98757,Entire home/apt,107,4,1,2,0
21984170,16025677,Manhattan,Hell's Kitchen,40.76978,-73.98936,Entire home/apt,115,5,0,2,0
21984189,160520133,Manhattan,Midtown,40.75288,-73.98526,Entire home/apt,250,7,11,1,265
21984232,69546339,Brooklyn,Bushwick,40.70401,-73.92629,Private room,41,6,2,2,0
21984342,156831639,Brooklyn,Clinton Hill,40.68318,-73.96624,Entire home/apt,125,21,0,1,0
21984356,159091490,Brooklyn,Gowanus,40.67943,-73.98387,Private room,169,1,12,17,364
21985066,52610301,Brooklyn,Crown Heights,40.67068,-73.95764,Private room,43,1,5,1,0
21985070,5400884,Manhattan,Upper West Side,40.80257,-73.96725,Private room,99,1,2,1,0
21985279,151880786,Queens,Richmond Hill,40.70231,-73.82722,Entire home/apt,66,30,9,1,173
21987828,14535843,Brooklyn,Flatbush,40.64215,-73.95685,Private room,38,4,1,1,0
21989166,105758291,Brooklyn,East Flatbush,40.6467,-73.94841,Entire home/apt,150,4,35,1,105
21990254,160326327,Brooklyn,Cypress Hills,40.68514,-73.87333,Shared room,49,2,32,3,5
21990808,159156636,Manhattan,Hell's Kitchen,40.75835,-73.99065,Private room,120,1,88,3,0
21991066,4130601,Manhattan,East Harlem,40.79748,-73.948,Private room,75,18,1,1,0
21991970,65046976,Manhattan,Financial District,40.70518,-74.00881,Private room,88,1,1,1,0
21992083,95010593,Manhattan,Hell's Kitchen,40.75289,-73.99403,Private room,300,1,104,1,19
21993232,129577022,Manhattan,Kips Bay,40.74421,-73.98007,Entire home/apt,205,3,2,1,0
21993629,1974292,Brooklyn,Williamsburg,40.71382,-73.94385,Entire home/apt,199,2,19,1,297
21993956,7465002,Queens,Astoria,40.76552,-73.92576,Private room,50,3,3,1,0
21994561,2928002,Manhattan,Upper West Side,40.79917,-73.96795,Private room,69,4,2,1,0
21994769,160601986,Brooklyn,Mill Basin,40.61224,-73.91854,Entire home/apt,85,3,25,1,139
21995883,79886089,Manhattan,Chelsea,40.74624,-73.99273,Private room,150,5,4,1,0
21995927,4683188,Manhattan,Upper East Side,40.77885,-73.95756,Entire home/apt,250,5,0,1,0
21996377,822034,Brooklyn,Cobble Hill,40.68719,-73.99384,Entire home/apt,210,30,0,1,54
21996542,11951403,Manhattan,East Village,40.72732,-73.98056,Entire home/apt,475,30,0,1,0
21996983,95459395,Manhattan,Hell's Kitchen,40.76084,-73.99899,Entire home/apt,299,30,0,18,365
21997208,154608871,Manhattan,Upper West Side,40.78707,-73.9769,Entire home/apt,215,2,0,1,0
21997763,621266,Brooklyn,Carroll Gardens,40.67912,-74.00227,Entire home/apt,180,7,0,1,0
21997804,812331,Manhattan,Hell's Kitchen,40.76691,-73.98545,Entire home/apt,150,7,1,1,7
21998044,4102079,Brooklyn,Prospect Heights,40.67487,-73.96409,Private room,75,1,65,1,313
21999647,159655531,Manhattan,East Harlem,40.8009,-73.94333,Private room,60,3,86,2,50
22000019,160643378,Brooklyn,Bedford-Stuyvesant,40.68507,-73.92612,Private room,75,2,20,1,0
22000255,157728550,Manhattan,East Harlem,40.80219,-73.94383,Private room,150,1,107,2,365
22000376,135530716,Queens,Flushing,40.76483,-73.79583,Entire home/apt,460,1,49,4,160
22000430,159154462,Manhattan,Midtown,40.75741,-73.98126,Entire home/apt,125,1,53,2,14
22000913,152263768,Manhattan,Harlem,40.82204,-73.94293,Private room,65,1,60,1,101
22001233,12927770,Manhattan,Upper East Side,40.77995,-73.95621,Entire home/apt,150,3,0,1,0
22001385,4455698,Manhattan,Two Bridges,40.70992,-74.00102,Private room,85,7,2,3,311
22001568,5445919,Brooklyn,Greenpoint,40.7249,-73.94105,Private room,75,7,3,1,0
22001596,113918131,Manhattan,Gramercy,40.73433,-73.98371,Private room,99,5,0,1,0
22001621,103863147,Brooklyn,Greenpoint,40.73388,-73.95536,Entire home/apt,159,3,32,1,56
22002827,11530808,Brooklyn,Bedford-Stuyvesant,40.68416,-73.93176,Entire home/apt,60,2,1,1,0
22005115,82746113,Manhattan,Upper West Side,40.78761,-73.96862,Entire home/apt,135,5,1,2,145
22007011,160702123,Brooklyn,Bushwick,40.69234,-73.90889,Private room,50,1,13,1,0
22007950,49735439,Queens,Ridgewood,40.69587,-73.9045,Private room,65,3,1,2,125
22008625,3147227,Brooklyn,Bedford-Stuyvesant,40.69004,-73.92793,Private room,100,10,0,1,0
22008794,1230739,Brooklyn,Bushwick,40.69159,-73.91235,Private room,35,14,0,1,0
22009072,6493857,Manhattan,Harlem,40.81083,-73.95248,Private room,69,2,0,1,0
22009620,160707142,Brooklyn,East Flatbush,40.65046,-73.93633,Entire home/apt,85,2,23,1,149
22009898,41940272,Manhattan,Harlem,40.82237,-73.94617,Private room,54,2,6,3,5
22010163,790872,Manhattan,East Harlem,40.80481,-73.93812,Entire home/apt,120,1,3,2,0
22010257,3574922,Brooklyn,Flatbush,40.65318,-73.96253,Private room,75,2,8,1,0
22010343,22365640,Queens,Woodside,40.74434,-73.91108,Entire home/apt,100,2,0,1,0
22010459,41940272,Manhattan,Harlem,40.82252,-73.94597,Entire home/apt,73,4,11,3,6
22010594,160726948,Manhattan,Kips Bay,40.74478,-73.97968,Entire home/apt,94,30,3,2,155
22011027,2084074,Brooklyn,Fort Greene,40.69222,-73.97157,Entire home/apt,300,3,10,1,82
22011227,3872416,Brooklyn,Bushwick,40.70221,-73.91419,Private room,65,6,0,1,0
22011311,97336460,Brooklyn,Bushwick,40.69671,-73.92577,Private room,100,1,0,1,0
22012650,2502124,Manhattan,Gramercy,40.73297,-73.98435,Entire home/apt,186,9,25,1,8
22013423,48356178,Queens,Long Island City,40.75797,-73.92908,Entire home/apt,113,5,9,1,0
22013965,48655993,Queens,Elmhurst,40.74152,-73.87633,Private room,50,1,16,1,49
22014840,32093643,Manhattan,Roosevelt Island,40.76211,-73.94887,Private room,70,2,2,1,0
22015654,159571314,Manhattan,Nolita,40.72203,-73.99564,Entire home/apt,325,2,4,1,0
22016391,43872938,Brooklyn,Bushwick,40.69264,-73.90485,Private room,49,4,3,1,0
22016473,29395562,Brooklyn,Williamsburg,40.71222,-73.93983,Private room,85,3,58,1,5
22017344,160373219,Manhattan,Hell's Kitchen,40.76656,-73.98848,Entire home/apt,487,4,50,1,198
22017362,160660639,Brooklyn,Carroll Gardens,40.67617,-74.00107,Entire home/apt,49,1,81,2,141
22017432,9605757,Brooklyn,Clinton Hill,40.68182,-73.9659,Entire home/apt,150,3,14,1,84
22017621,62706408,Manhattan,Washington Heights,40.84399,-73.94228,Entire home/apt,80,3,0,1,0
22017804,27105320,Brooklyn,Crown Heights,40.67238,-73.95222,Private room,35,7,0,1,0
22018219,25376759,Queens,Woodside,40.75247,-73.90033,Entire home/apt,90,3,1,1,0
22018921,70235067,Manhattan,Washington Heights,40.84754,-73.93229,Private room,34,3,4,1,0
22019218,131476075,Brooklyn,Bushwick,40.68571,-73.91317,Private room,51,1,19,8,177
22019519,160792280,Manhattan,Midtown,40.76583,-73.98087,Entire home/apt,200,1,1,2,0
22019711,70338191,Manhattan,Washington Heights,40.85677,-73.92986,Private room,45,2,50,1,3
22019912,13208109,Brooklyn,Flatbush,40.64066,-73.9664,Private room,45,5,3,1,0
22020038,47414802,Manhattan,Harlem,40.80427,-73.9506,Entire home/apt,115,20,4,2,282
22020298,131476075,Brooklyn,Bushwick,40.68751,-73.91194,Private room,60,1,25,8,177
22020827,32237865,Manhattan,Harlem,40.80756,-73.94886,Entire home/apt,150,4,4,1,0
22020843,74179880,Brooklyn,East New York,40.67471,-73.88905,Private room,33,3,56,8,305
22023444,7647511,Brooklyn,Bedford-Stuyvesant,40.68884,-73.92222,Entire home/apt,100,4,15,1,0
22026277,111188158,Manhattan,Midtown,40.75348,-73.97189,Entire home/apt,200,5,1,1,0
22026647,34216298,Brooklyn,Williamsburg,40.7113,-73.9573,Entire home/apt,150,1,16,1,334
22026830,160847231,Brooklyn,South Slope,40.66615,-73.98747,Entire home/apt,131,2,67,1,61
22027652,47598303,Queens,Astoria,40.77205,-73.92997,Private room,58,1,5,1,0
22028251,135944525,Manhattan,Harlem,40.81876,-73.9536,Private room,45,1,0,1,0
22028307,46719,Brooklyn,Park Slope,40.67149,-73.97957,Entire home/apt,300,4,3,1,350
22028706,17879753,Brooklyn,Williamsburg,40.70843,-73.94479,Entire home/apt,102,3,2,1,0
22028894,60291768,Queens,Elmhurst,40.73867,-73.87144,Entire home/apt,88,4,44,2,39
22029653,160862247,Queens,Astoria,40.75694,-73.92558,Private room,57,5,0,1,0
22029995,6967723,Brooklyn,Williamsburg,40.71603,-73.95749,Entire home/apt,209,7,1,1,0
22030593,338921,Brooklyn,Cobble Hill,40.68831,-73.99159,Entire home/apt,200,2,1,1,1
22030831,826567,Queens,Long Island City,40.75135,-73.94281,Entire home/apt,120,3,1,1,0
22031003,70919459,Manhattan,Upper West Side,40.80259,-73.96446,Private room,60,5,0,1,0
22031456,160495098,Brooklyn,Flatbush,40.63359,-73.94915,Entire home/apt,58,2,28,5,0
22031539,983223,Manhattan,Midtown,40.76581,-73.98235,Private room,200,2,1,1,0
22031683,4027689,Manhattan,Lower East Side,40.71465,-73.98914,Private room,120,1,64,2,32
22031711,42051399,Manhattan,Harlem,40.82932,-73.94563,Entire home/apt,128,30,0,1,89
22031905,9018136,Brooklyn,Bushwick,40.69699,-73.91531,Private room,60,2,8,1,0
22032210,67265708,Brooklyn,Crown Heights,40.67712,-73.95132,Private room,110,7,0,1,89
22032243,160892059,Manhattan,Midtown,40.75292,-73.96386,Entire home/apt,145,5,16,1,173
22032605,160899890,Brooklyn,Midwood,40.61609,-73.95893,Private room,35,1,2,1,0
22032656,60981198,Brooklyn,Bedford-Stuyvesant,40.69106,-73.93707,Private room,75,4,5,3,132
22033512,12337690,Manhattan,East Village,40.72937,-73.98482,Entire home/apt,300,7,0,1,0
22033927,160891716,Brooklyn,Bedford-Stuyvesant,40.6798,-73.93857,Entire home/apt,325,2,21,1,14
22034112,38959084,Manhattan,East Harlem,40.80589,-73.9414,Entire home/apt,200,4,6,1,0
22034977,148100571,Bronx,Soundview,40.82668,-73.8822,Entire home/apt,50,1,2,2,0
22035070,77181668,Brooklyn,Crown Heights,40.6717,-73.93593,Entire home/apt,120,6,0,1,5
22035333,146449899,Queens,Flushing,40.7467,-73.83456,Private room,53,1,166,2,151
22035507,20513673,Manhattan,Midtown,40.75417,-73.96556,Entire home/apt,90,6,6,1,31
22037644,46972551,Manhattan,Upper West Side,40.78623,-73.98146,Entire home/apt,110,2,33,1,6
22037715,160940380,Queens,St. Albans,40.69863,-73.74941,Entire home/apt,250,3,39,3,347
22041636,33588156,Brooklyn,Williamsburg,40.71671,-73.94069,Private room,53,7,0,1,0
22042837,33201402,Bronx,Mount Hope,40.84572,-73.91023,Private room,39,1,33,1,8
22043565,160991451,Manhattan,Upper West Side,40.79119,-73.9782,Entire home/apt,150,5,6,1,0
22043701,77145207,Brooklyn,Bushwick,40.69911,-73.92843,Private room,65,1,0,1,0
22043923,13636138,Brooklyn,Cobble Hill,40.68828,-73.99821,Private room,105,3,14,1,173
22044014,105341430,Manhattan,Upper West Side,40.78608,-73.97252,Entire home/apt,100,1,116,1,65
22044378,25325946,Manhattan,East Village,40.73029,-73.98439,Entire home/apt,175,2,0,1,0
22044485,40959256,Brooklyn,Bushwick,40.70062,-73.93103,Private room,50,3,8,1,0
22045060,9522475,Manhattan,East Village,40.72434,-73.99099,Entire home/apt,455,30,26,2,332
22045554,10477204,Brooklyn,Clinton Hill,40.68827,-73.96583,Private room,70,20,0,1,0
22046354,160306249,Manhattan,Upper West Side,40.78313,-73.97555,Private room,58,3,2,2,0
22047243,7991202,Manhattan,Upper West Side,40.79971,-73.96037,Entire home/apt,125,5,5,1,7
22047750,126110540,Brooklyn,East New York,40.66269,-73.8825,Private room,75,1,54,3,179
22047988,49139686,Manhattan,Harlem,40.82442,-73.9485,Private room,55,3,4,1,0
22048265,15681707,Brooklyn,Crown Heights,40.67473,-73.91424,Shared room,29,2,4,3,1
22048368,88739067,Brooklyn,Greenpoint,40.73284,-73.95919,Private room,37,3,4,1,0
22049875,62649248,Brooklyn,Bushwick,40.70429,-73.91688,Entire home/apt,90,2,89,2,38
22050046,155125855,Manhattan,Midtown,40.74669,-73.98311,Shared room,65,1,76,3,0
22050058,135530716,Queens,Flushing,40.76561,-73.79576,Private room,80,2,0,4,3
22050355,125011763,Queens,Astoria,40.76106,-73.9078,Entire home/apt,95,1,64,2,96
22050927,135530716,Queens,Flushing,40.76572,-73.79629,Private room,98,2,1,4,3
22051488,135530716,Queens,Flushing,40.76355,-73.79461,Private room,120,2,1,4,6
22051523,161057073,Manhattan,Lower East Side,40.71983,-73.9877,Private room,90,2,52,4,67
22051863,44869463,Manhattan,Hell's Kitchen,40.7668,-73.98428,Entire home/apt,160,3,0,1,0
22054258,161081229,Bronx,Morrisania,40.82496,-73.91389,Private room,45,2,54,2,313
22055300,40711894,Queens,Elmhurst,40.74113,-73.88769,Shared room,41,1,9,4,27
22057103,14290739,Manhattan,Upper West Side,40.79176,-73.96717,Entire home/apt,175,30,1,3,3
22057431,60523852,Brooklyn,Bedford-Stuyvesant,40.68522,-73.94512,Entire home/apt,150,3,2,1,0
22058411,4012917,Manhattan,East Harlem,40.8014,-73.94386,Entire home/apt,200,5,7,1,9
22058586,107953084,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.95155,Private room,60,2,73,3,180
22058992,19628425,Brooklyn,Boerum Hill,40.68632,-73.98903,Entire home/apt,80,30,3,1,0
22059169,32299529,Brooklyn,East New York,40.6729,-73.88902,Entire home/apt,81,7,1,1,0
22059272,25330183,Queens,Sunnyside,40.73688,-73.91945,Private room,31,3,2,1,0
22059276,2343200,Brooklyn,Crown Heights,40.67019,-73.93996,Private room,47,3,0,1,125
22059613,75976584,Brooklyn,Bushwick,40.68727,-73.90702,Private room,50,1,0,1,0
22060065,3701760,Manhattan,Washington Heights,40.8411,-73.93751,Private room,50,4,5,1,0
22060142,2717905,Brooklyn,Carroll Gardens,40.67832,-73.99803,Private room,130,2,2,1,179
22060712,40866184,Manhattan,Chinatown,40.71467,-73.99239,Entire home/apt,105,14,12,1,0
22060924,5234625,Brooklyn,Williamsburg,40.70781,-73.94375,Private room,50,5,2,1,0
22062320,6600911,Brooklyn,Bensonhurst,40.61224,-73.98563,Private room,35,3,1,2,61
22062492,94543911,Manhattan,Upper East Side,40.77176,-73.94943,Entire home/apt,115,2,2,1,0
22062860,737515,Brooklyn,Greenpoint,40.72915,-73.95813,Entire home/apt,275,13,0,1,0
22063652,161160095,Manhattan,Upper West Side,40.78726,-73.96867,Entire home/apt,170,3,42,1,4
22063918,2323561,Queens,Elmhurst,40.74475,-73.88266,Entire home/apt,90,2,8,1,0
22064022,16753102,Brooklyn,Fort Greene,40.6978,-73.97682,Entire home/apt,130,4,8,1,0
22064197,20153029,Manhattan,Upper West Side,40.77244,-73.98043,Entire home/apt,190,7,0,1,0
22064262,120762452,Manhattan,Murray Hill,40.74873,-73.97664,Entire home/apt,150,30,5,50,364
22064793,611408,Manhattan,Lower East Side,40.71542,-73.98403,Entire home/apt,143,7,0,1,0
22064879,13285212,Manhattan,Upper East Side,40.77775,-73.94957,Entire home/apt,200,5,0,1,0
22064923,95740953,Manhattan,Harlem,40.82887,-73.9487,Private room,55,2,3,1,0
22064927,161172539,Queens,College Point,40.7806,-73.84198,Private room,59,1,92,1,79
22065495,43960739,Manhattan,Washington Heights,40.84345,-73.94079,Private room,65,3,21,2,1
22066317,35986301,Manhattan,Upper West Side,40.79722,-73.96205,Private room,50,5,1,1,0
22066430,20604809,Brooklyn,Williamsburg,40.71305,-73.95995,Entire home/apt,148,2,11,1,64
22066551,19900075,Manhattan,Harlem,40.82393,-73.93947,Private room,55,7,0,1,35
22066635,9831905,Brooklyn,Williamsburg,40.71793,-73.95772,Entire home/apt,230,7,0,1,0
22066865,76728828,Manhattan,Murray Hill,40.74696,-73.9746,Entire home/apt,250,2,2,1,0
22066893,5480385,Brooklyn,Park Slope,40.67812,-73.9771,Entire home/apt,200,4,0,1,0
22067396,28019842,Brooklyn,Clinton Hill,40.6938,-73.96963,Entire home/apt,100,2,0,1,0
22067406,93487618,Brooklyn,Dyker Heights,40.62643,-74.0072,Entire home/apt,90,2,55,2,285
22067480,73826443,Queens,Jackson Heights,40.75153,-73.88964,Private room,120,1,4,1,0
22067499,22758387,Brooklyn,Williamsburg,40.71816,-73.95031,Private room,47,1,32,1,0
22067764,24051464,Brooklyn,Williamsburg,40.71811,-73.94414,Private room,75,1,1,1,0
22067826,161184313,Brooklyn,Greenpoint,40.72977,-73.9525,Private room,80,5,19,2,95
22068519,12795683,Brooklyn,Gowanus,40.6832,-73.98736,Private room,110,2,1,1,0
22069581,137858241,Queens,Flushing,40.73067,-73.80691,Private room,45,1,9,1,328
22072423,2856748,Manhattan,Financial District,40.7043,-74.00923,Entire home/apt,300,30,0,49,346
22073571,9320996,Manhattan,East Village,40.72508,-73.97978,Entire home/apt,150,3,2,1,0
22073638,135257383,Manhattan,Harlem,40.82771,-73.94699,Entire home/apt,80,5,1,1,0
22074303,21844834,Manhattan,Midtown,40.75228,-73.97195,Entire home/apt,350,4,0,1,0
22075497,161262280,Brooklyn,Park Slope,40.67443,-73.98367,Entire home/apt,250,5,4,1,0
22075971,20827165,Brooklyn,Williamsburg,40.71684,-73.9451,Private room,57,2,27,2,80
22076192,159811367,Brooklyn,Bedford-Stuyvesant,40.69294,-73.9398,Private room,50,30,3,10,364
22076359,161268152,Brooklyn,Clinton Hill,40.6838,-73.96176,Entire home/apt,399,1,42,2,308
22076961,23254491,Manhattan,East Harlem,40.7901,-73.95053,Entire home/apt,132,1,109,2,12
22077540,6123811,Brooklyn,Fort Greene,40.68892,-73.97749,Entire home/apt,150,2,11,1,0
22077632,29799151,Brooklyn,Bushwick,40.70483,-73.91433,Private room,40,3,6,2,0
22077789,32451588,Manhattan,Upper West Side,40.80049,-73.96629,Private room,150,2,0,1,0
22077920,17322363,Manhattan,Morningside Heights,40.80608,-73.96397,Entire home/apt,189,10,2,1,0
22078370,2415163,Manhattan,West Village,40.73247,-74.00378,Entire home/apt,400,3,17,1,37
22078453,15021288,Brooklyn,Greenpoint,40.7268,-73.94072,Entire home/apt,65,24,1,1,0
22078678,126489138,Queens,East Elmhurst,40.76008,-73.85966,Private room,100,2,0,1,0
22078755,50292311,Manhattan,East Village,40.72837,-73.98546,Entire home/apt,250,4,17,1,5
22078785,3562795,Manhattan,Lower East Side,40.71441,-73.98655,Private room,100,4,0,1,0
22078828,61989330,Brooklyn,Williamsburg,40.70683,-73.93312,Private room,51,2,2,1,0
22079387,148107543,Manhattan,Chelsea,40.74494,-73.99762,Entire home/apt,299,2,30,1,274
22080281,37687663,Manhattan,Lower East Side,40.72154,-73.99331,Private room,125,28,1,1,0
22080826,3770299,Brooklyn,Clinton Hill,40.69284,-73.96824,Entire home/apt,150,15,0,1,0
22081741,2738676,Brooklyn,Bedford-Stuyvesant,40.68748,-73.93048,Private room,65,5,2,1,0
22081871,19909719,Brooklyn,Greenpoint,40.72397,-73.94695,Entire home/apt,295,7,1,2,0
22081938,159655531,Manhattan,East Harlem,40.80147,-73.94451,Private room,60,3,40,2,78
22082124,4865463,Manhattan,Upper East Side,40.77445,-73.94783,Entire home/apt,195,6,0,1,0
22082423,44021436,Brooklyn,Prospect-Lefferts Gardens,40.66158,-73.95987,Entire home/apt,80,2,14,1,0
22082514,58633574,Brooklyn,Bedford-Stuyvesant,40.69818,-73.94154,Private room,75,2,7,1,11
22082903,156047478,Manhattan,Harlem,40.8048,-73.94951,Entire home/apt,91,30,8,2,216
22083268,16856181,Brooklyn,Bushwick,40.68958,-73.91393,Private room,30,7,3,1,0
22083314,24374791,Brooklyn,Bedford-Stuyvesant,40.67944,-73.95238,Entire home/apt,57,8,0,2,0
22083540,11365202,Brooklyn,Clinton Hill,40.68882,-73.96049,Entire home/apt,160,3,38,1,2
22084212,159586124,Manhattan,Chelsea,40.73851,-73.99746,Entire home/apt,400,4,1,1,2
22084321,1472745,Manhattan,Chinatown,40.71346,-73.99141,Private room,100,2,9,1,0
22084405,149303542,Manhattan,Upper East Side,40.77752,-73.94647,Private room,149,4,0,1,0
22085185,13775180,Brooklyn,Downtown Brooklyn,40.69256,-73.99085,Entire home/apt,250,5,0,1,0
22085754,38609489,Brooklyn,Bushwick,40.70032,-73.92985,Private room,40,4,1,1,0
22085782,107955341,Manhattan,Tribeca,40.71503,-74.00702,Entire home/apt,400,2,5,1,0
22085892,7241732,Queens,Woodside,40.74602,-73.90604,Private room,55,1,0,1,0
22086518,3484157,Manhattan,West Village,40.73983,-74.009,Private room,250,2,2,1,0
22086968,161344095,Bronx,Van Nest,40.84279,-73.86527,Entire home/apt,100,2,98,1,89
22087093,103345244,Bronx,Kingsbridge,40.88447,-73.90157,Private room,55,1,14,2,127
22087812,161352782,Staten Island,Clifton,40.61603,-74.08666,Entire home/apt,65,1,70,1,300
22088100,161351021,Queens,Woodside,40.75593,-73.90268,Private room,425,1,11,2,0
22088180,28458209,Manhattan,Harlem,40.82908,-73.94671,Private room,49,3,19,2,211
22088276,31880119,Manhattan,Nolita,40.72382,-73.99541,Entire home/apt,175,2,9,1,0
22088301,2496299,Brooklyn,Williamsburg,40.71159,-73.94514,Entire home/apt,129,5,19,1,295
22088409,37260534,Bronx,Norwood,40.87491,-73.87575,Private room,87,2,1,1,0
22088615,109195230,Brooklyn,Williamsburg,40.70471,-73.94151,Private room,42,4,7,1,0
22088784,161360183,Brooklyn,Gowanus,40.68015,-73.98795,Entire home/apt,115,3,2,1,0
22089194,23909694,Manhattan,Greenwich Village,40.72855,-73.99767,Entire home/apt,150,3,3,2,0
22089422,5690047,Brooklyn,Park Slope,40.66883,-73.98099,Private room,50,3,2,1,0
22095324,46396810,Brooklyn,Williamsburg,40.70934,-73.95243,Private room,70,7,1,1,0
22096182,51734800,Brooklyn,Flatbush,40.63074,-73.96418,Private room,50,20,1,2,358
22096640,24625767,Manhattan,Harlem,40.82394,-73.94432,Private room,75,30,2,1,0
22096731,10775192,Brooklyn,Crown Heights,40.66838,-73.96,Private room,45,1,0,2,88
22097438,19385850,Manhattan,Upper East Side,40.78281,-73.94516,Entire home/apt,143,2,88,1,29
22098233,161432983,Manhattan,East Village,40.73215,-73.98804,Entire home/apt,170,1,1,1,0
22098435,23208262,Brooklyn,Williamsburg,40.71424,-73.94283,Private room,42,20,0,1,0
22099135,109852649,Brooklyn,Bushwick,40.69984,-73.93899,Private room,65,5,0,1,0
22099266,119669058,Brooklyn,Bedford-Stuyvesant,40.69459,-73.95551,Private room,65,2,22,34,289
